255:255:255 255/255/255,7.180253331200363e-42,1.1493041015870968e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1493303151111201e-31,0.0,0.0,7.180253331200363e-42,1.1493303151111201e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1493334889458673e-31,0.0,0.0,7.180253331200363e-42,1.1493334889458673e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1493597024698907e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.149362876304638e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1493890898286612e-31,0.0,0.0,7.180253331200363e-42,1.1493890898286612e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1493922636634084e-31,0.0,0.0,7.180253331200363e-42,1.1493922636634084e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1493954374981557e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.149421651022179e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1494248248569262e-31,0.0,0.0,7.180253331200363e-42,1.1494248248569262e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1494510383809496e-31,0.0,0.0,7.180253331200363e-42,1.1494510383809496e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1494542122156968e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1494804257397201e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1494835995744673e-31,0.0,0.0,7.180253331200363e-42,1.1494835995744673e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1495098130984907e-31,0.0,0.0,7.180253331200363e-42,1.1495098130984907e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.149512986933238e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1495161607679851e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1495423742920085e-31,0.0,0.0,7.180253331200363e-42,1.1495423742920085e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1495455481267557e-31,0.0,0.0,7.180253331200363e-42,1.1495455481267557e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.149571761650779e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1495749354855262e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1496011490095496e-31,0.0,0.0,7.180253331200363e-42,1.1496011490095496e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1496043228442968e-31,0.0,0.0,7.180253331200363e-42,1.1496043228442968e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1496305363683201e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1496337102030673e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1555580841817766e-31,0.0,0.0,7.180253331200363e-42,1.1555580841817766e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1555612580165238e-31,0.0,0.0,7.180253331200363e-42,1.1555612580165238e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.155564431851271e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1555906453752944e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1555938192100416e-31,0.0,0.0,7.180253331200363e-42,1.1555938192100416e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.155620032734065e-31,0.0,0.0,7.180253331200363e-42,1.155620032734065e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1556232065688121e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1556494200928355e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1556525939275827e-31,0.0,0.0,7.180253331200363e-42,1.1556525939275827e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.155678807451606e-31,0.0,0.0,7.180253331200363e-42,1.155678807451606e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1556819812863533e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1556851551211005e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1557113686451238e-31,0.0,0.0,7.180253331200363e-42,1.1557113686451238e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.155714542479871e-31,0.0,0.0,7.180253331200363e-42,1.155714542479871e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1557407560038944e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1557439298386416e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.155770143362665e-31,0.0,0.0,7.180253331200363e-42,1.155770143362665e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1557733171974122e-31,0.0,0.0,7.180253331200363e-42,1.1557733171974122e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1557995307214355e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1558027045561827e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.155828918080206e-31,0.0,0.0,7.180253331200363e-42,1.155828918080206e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1558320919149533e-31,0.0,0.0,7.180253331200363e-42,1.1558320919149533e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1558352657497005e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.1558614792737238e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.155864653108471e-31,0.0,0.0,7.180253331200363e-42,1.155864653108471e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1558908666324944e-31,0.0,0.0,7.180253331200363e-42,1.1558908666324944e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1558940404672416e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.155920253991265e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1559234278260122e-31,0.0,0.0,7.180253331200363e-42,1.1559234278260122e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1559496413500355e-31,0.0,0.0,7.180253331200363e-42,1.1559496413500355e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1559528151847827e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.15595598901953e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1559822025435533e-31,0.0,0.0,7.180253331200363e-42,1.1559822025435533e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.591634678053128e-41,NaN,0.0,0.0,4.591634678053128e-41,NaN,7.180253331200363e-42,1.1559853763783005e-31,0.0,0.0,7.180253331200363e-42,1.1559853763783005e-31,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,7.180253331200363e-42,1.1560115899023238e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0:0:0 0/0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
255:255:255 255/255/255,7.180253331200363e-42,1.156014763737071e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,
